timestamp,usage_MB,limit_MB
1756330152.8989377,264.140625,15659.9453125
1756330156.915304,264.40234375,15659.9453125
1756330160.9474137,264.60546875,15659.9453125
1756330164.9622264,264.75390625,15659.9453125
1756330168.9794424,263.40234375,15659.9453125
1756330172.9942298,263.609375,15659.9453125
1756330177.0093696,263.85546875,15659.9453125
1756330181.021783,264.08203125,15659.9453125
1756330185.0748396,262.8828125,15659.9453125
1756330189.0875995,258.5234375,15659.9453125
1756330193.104534,239.94140625,15659.9453125
1756330197.1597996,240.17578125,15659.9453125
1756330201.1818147,238.7734375,15659.9453125
1756330205.1933012,238.88671875,15659.9453125
1756330209.2043273,239.140625,15659.9453125
1756330213.2187867,239.37109375,15659.9453125
1756330217.2318904,239.59375,15659.9453125
1756330221.244146,239.83203125,15659.9453125
1756330225.2561693,239.9453125,15659.9453125
1756330229.2671099,240.17578125,15659.9453125
1756330233.2802598,241.04296875,15659.9453125
1756330237.2922878,241.296875,15659.9453125
1756330241.3041646,241.51171875,15659.9453125
1756330245.3163564,241.61328125,15659.9453125
1756330249.3285801,241.8515625,15659.9453125
1756330253.3416908,242.0625,15659.9453125
1756330257.356319,240.59375,15659.9453125
1756330261.3693864,244.4765625,15659.9453125
1756330265.3805292,244.609375,15659.9453125
1756330269.391449,244.83203125,15659.9453125
1756330273.40377,245.05078125,15659.9453125
1756330277.4163532,245.296875,15659.9453125
1756330281.4279454,246.25390625,15659.9453125
1756330285.440417,246.3671875,15659.9453125
1756330289.4535484,246.59765625,15659.9453125
1756330293.467052,246.84765625,15659.9453125
1756330297.4779096,247.0859375,15659.9453125
1756330301.4891763,247.33984375,15659.9453125
1756330305.5021245,247.4453125,15659.9453125
1756330309.5144804,247.67578125,15659.9453125
1756330313.525223,247.91015625,15659.9453125
1756330317.5377,248.1328125,15659.9453125
1756330321.5464785,248.37109375,15659.9453125
1756330325.5585182,248.49609375,15659.9453125
1756330329.5715153,248.86328125,15659.9453125
1756330333.5840938,248.98046875,15659.9453125
1756330337.5945122,249.21875,15659.9453125
1756330341.6087542,249.47265625,15659.9453125
1756330345.621296,249.58984375,15659.9453125
1756330349.6329715,249.97265625,15659.9453125
1756330353.6453028,250.0703125,15659.9453125
1756330357.6572442,250.3203125,15659.9453125
1756330361.6707318,251.5703125,15659.9453125
1756330365.68346,251.6875,15659.9453125
1756330369.6975787,252.03125,15659.9453125
1756330373.7188408,252.14453125,15659.9453125
1756330377.7304208,252.375,15659.9453125
1756330381.744791,252.578125,15659.9453125
1756330385.7606146,252.70703125,15659.9453125
1756330389.77221,253.0625,15659.9453125
1756330393.7851748,253.171875,15659.9453125
1756330397.798414,253.41015625,15659.9453125
1756330401.8099408,253.63671875,15659.9453125
1756330405.822839,253.74609375,15659.9453125
1756330409.8349574,254.09375,15659.9453125
1756330413.845769,254.20703125,15659.9453125
1756330417.8578298,253.18359375,15659.9453125
1756330421.869523,253.40234375,15659.9453125
1756330425.8816268,248.28125,15659.9453125
1756330429.8933535,248.6328125,15659.9453125
1756330433.9072447,248.75390625,15659.9453125
1756330437.9175673,248.99609375,15659.9453125
1756330441.9305146,249.2109375,15659.9453125
1756330445.9421568,249.33984375,15659.9453125
1756330449.9534595,249.68359375,15659.9453125
1756330453.963502,249.8671875,15659.9453125
1756330457.975505,250.14453125,15659.9453125
1756330461.989389,250.37109375,15659.9453125
1756330465.9995701,250.48046875,15659.9453125
1756330470.010369,250.828125,15659.9453125
1756330474.0223782,250.93359375,15659.9453125
1756330478.036792,248.31640625,15659.9453125
1756330482.049022,248.54296875,15659.9453125
1756330486.062093,248.4921875,15659.9453125
1756330490.0757506,248.85546875,15659.9453125
1756330494.0882287,248.9609375,15659.9453125
1756330498.1017299,249.2109375,15659.9453125
1756330502.1140106,249.43359375,15659.9453125
1756330506.127743,249.54296875,15659.9453125
1756330510.1396427,249.875,15659.9453125
1756330514.15556,249.98828125,15659.9453125
1756330518.1662006,250.234375,15659.9453125
1756330522.1794362,253.9453125,15659.9453125
1756330526.1924653,245.36328125,15659.9453125
1756330530.2045891,245.71484375,15659.9453125
1756330534.2178147,245.87890625,15659.9453125
1756330538.2314248,246.1171875,15659.9453125
1756330542.2467504,246.3515625,15659.9453125
1756330546.2706425,246.484375,15659.9453125
1756330550.2772505,246.8203125,15659.9453125
1756330554.2986708,246.93359375,15659.9453125
1756330558.3112564,247.16796875,15659.9453125
1756330562.3232167,247.38671875,15659.9453125
1756330566.33432,247.49609375,15659.9453125
1756330570.3457983,247.84765625,15659.9453125
1756330574.3585718,247.96484375,15659.9453125
1756330578.3727317,248.19921875,15659.9453125
1756330582.3848164,248.42578125,15659.9453125
1756330586.3977752,248.671875,15659.9453125
1756330590.411742,248.87890625,15659.9453125
1756330594.4250207,249.01171875,15659.9453125
1756330598.4408386,249.62109375,15659.9453125
1756330602.4549499,249.93359375,15659.9453125
1756330606.477556,250.16796875,15659.9453125
1756330610.4901342,250.6640625,15659.9453125
1756330614.5013196,251.4921875,15659.9453125
1756330618.5160282,252.6171875,15659.9453125
1756330622.5290608,252.85546875,15659.9453125
1756330626.542685,253.1015625,15659.9453125
1756330630.5541961,253.58203125,15659.9453125
1756330634.5771224,253.69921875,15659.9453125
1756330638.5899806,253.9375,15659.9453125
1756330642.6017885,254.14453125,15659.9453125
1756330646.6123972,254.38671875,15659.9453125
1756330650.6235683,259.75,15659.9453125
1756330654.636278,253.953125,15659.9453125
1756330658.6487608,254.1796875,15659.9453125
1756330662.660908,254.6171875,15659.9453125
1756330666.670565,254.86328125,15659.9453125
1756330670.686994,255.0703125,15659.9453125
1756330674.6980054,255.1953125,15659.9453125
1756330678.7086496,255.4453125,15659.9453125
1756330682.720356,255.65625,15659.9453125
1756330686.7382178,255.91015625,15659.9453125
1756330690.7539885,256.1328125,15659.9453125
1756330694.765791,256.24609375,15659.9453125
1756330698.7789369,256.49609375,15659.9453125
1756330702.7913153,256.73046875,15659.9453125
1756330706.8036242,256.98828125,15659.9453125
1756330710.8182433,257.20703125,15659.9453125
1756330714.833706,257.33203125,15659.9453125
1756330718.8469841,257.55859375,15659.9453125
1756330722.8608432,257.78125,15659.9453125
1756330726.8763537,258.125,15659.9453125
1756330730.8911824,258.36328125,15659.9453125
1756330734.9040382,258.484375,15659.9453125
1756330738.9193273,258.71875,15659.9453125
1756330742.932329,258.93359375,15659.9453125
1756330746.9455056,259.1875,15659.9453125
1756330750.9582272,259.4140625,15659.9453125
1756330754.9698596,259.5234375,15659.9453125
1756330758.9815164,259.765625,15659.9453125
1756330762.995092,259.9921875,15659.9453125
1756330767.0083373,260.21484375,15659.9453125
1756330771.021368,260.44921875,15659.9453125
1756330775.0384686,260.5625,15659.9453125
1756330779.0541284,243.2421875,15659.9453125
1756330783.0688965,243.46484375,15659.9453125
1756330787.085158,243.70703125,15659.9453125
1756330791.1002166,237.71484375,15659.9453125
1756330795.1172342,224.53125,15659.9453125
1756330799.130697,210.1953125,15659.9453125
1756330803.1523693,210.4140625,15659.9453125
1756330807.1708193,210.734375,15659.9453125
1756330811.1843922,210.96875,15659.9453125
1756330815.1995227,211.0859375,15659.9453125
1756330819.2138147,211.32421875,15659.9453125
1756330823.2281606,211.546875,15659.9453125
1756330827.2391522,208.56640625,15659.9453125
1756330831.250605,208.78515625,15659.9453125
1756330835.2664597,208.9140625,15659.9453125
1756330839.2841756,209.2265625,15659.9453125
1756330843.29826,209.4453125,15659.9453125
1756330847.3114786,210.04296875,15659.9453125
1756330851.3269036,210.265625,15659.9453125
1756330855.3409514,210.3828125,15659.9453125
1756330859.357005,207.8671875,15659.9453125
1756330863.3755722,208.0703125,15659.9453125
1756330867.3912857,208.3125,15659.9453125
1756330871.4055858,208.67578125,15659.9453125
1756330875.4226975,209.41015625,15659.9453125
1756330879.4375474,208.65234375,15659.9453125
1756330883.450909,201.421875,15659.9453125
1756330887.4656386,201.66015625,15659.9453125
1756330891.4857523,201.88671875,15659.9453125
1756330895.497923,202.0078125,15659.9453125
1756330899.5240884,202.23046875,15659.9453125
1756330903.5344255,202.46875,15659.9453125
1756330907.5502288,203.9375,15659.9453125
1756330911.5625482,204.15625,15659.9453125
1756330915.5754025,204.26953125,15659.9453125
1756330919.5873394,204.6328125,15659.9453125
1756330923.6001034,204.75,15659.9453125
1756330927.6133187,204.98046875,15659.9453125
1756330931.6262686,205.2109375,15659.9453125
1756330935.63737,205.31640625,15659.9453125
1756330939.6495657,205.66796875,15659.9453125
1756330943.6615727,207.3046875,15659.9453125
1756330947.6744137,207.54296875,15659.9453125
1756330951.6858966,207.76171875,15659.9453125
1756330955.6970055,207.87109375,15659.9453125
1756330959.710808,208.234375,15659.9453125
1756330963.722184,208.4296875,15659.9453125
1756330967.7357852,208.67578125,15659.9453125
1756330971.747248,208.8828125,15659.9453125
1756330975.760565,208.99609375,15659.9453125
1756330979.774012,213.51953125,15659.9453125
1756330983.7847595,213.6328125,15659.9453125
1756330987.7988636,213.86328125,15659.9453125
1756330991.8126423,214.0859375,15659.9453125
1756330995.83068,283.48046875,15659.9453125
1756330999.8643546,541.03515625,15659.9453125
1756331003.881604,592.06640625,15659.9453125
1756331007.9351013,583.67578125,15659.9453125
1756331011.9155948,583.6875,15659.9453125
1756331015.930279,583.89453125,15659.9453125
1756331019.9448612,579.16796875,15659.9453125
1756331023.9568114,571.015625,15659.9453125
1756331027.9675913,546.609375,15659.9453125
1756331031.9845111,530.59765625,15659.9453125
1756331035.9989522,507.0390625,15659.9453125
1756331040.0119698,499.875,15659.9453125
1756331044.0233662,500.07421875,15659.9453125
1756331048.0362792,500.44140625,15659.9453125
1756331052.054246,493.41796875,15659.9453125
1756331056.0657494,492.62890625,15659.9453125
1756331060.0793839,485.93359375,15659.9453125
1756331064.099062,458.9453125,15659.9453125
1756331068.1186883,459.69921875,15659.9453125
1756331072.125723,460.13671875,15659.9453125
1756331076.138562,460.35546875,15659.9453125
1756331080.149111,460.96484375,15659.9453125
1756331084.1605568,461.19140625,15659.9453125
1756331088.1754217,461.55078125,15659.9453125
1756331092.185256,455.14453125,15659.9453125
1756331096.1973662,455.34765625,15659.9453125
1756331100.207731,449.28125,15659.9453125
1756331104.2198114,449.5078125,15659.9453125
1756331108.230031,449.8359375,15659.9453125
1756331112.2413528,450.375,15659.9453125
1756331116.2558126,450.58984375,15659.9453125
1756331120.2684221,595.5,15659.9453125
1756331124.2843282,304.8046875,15659.9453125
1756331128.2963688,319.68359375,15659.9453125
1756331132.320226,337.39453125,15659.9453125
1756331136.3326964,337.50390625,15659.9453125
